"item_id","start_count"
142686,15
296533,15
142708,15
426,15
64496,15
9500,15
296484,15
296454,15
296410,15
142952,15
64456,15
102518,15
143041,15
296373,15
296334,15
64387,15
296308,15
296289,15
143146,15
296257,15
296256,15
143218,15
143260,15
143292,15
143306,15
143307,15
96955,15
296168,15
296145,15
143431,15
143507,15
64224,15
143712,15
102568,15
97895,15
312660,15
295933,15
143777,15
143781,15
143889,15
9707,15
295819,15
97904,15
143956,15
143960,15
143980,15
144028,15
64008,15
295748,15
9757,15
295707,15
144140,15
310249,15
9786,15
94199,15
144207,15
144218,15
144239,15
144299,15
63877,15
144355,15
295573,15
9820,15
295556,15
63805,15
144424,15
63798,15
144443,15
144451,15
144468,15
96946,15
312691,15
3433,15
295494,15
63739,15
295429,15
9926,15
63714,15
144789,15
310243,15
144950,15
63633,15
295272,15
145037,15
10001,15
63616,15
295189,15
145079,15
94107,15
320476,15
145121,15
145144,15
295104,15
63555,15
82117,15
102731,15
145256,15
145258,15
145278,15
295054,15
295045,15
79085,15
295022,15
312746,15
10115,15
145430,15
63512,15
294915,15
145538,15
102735,15
294888,15
294868,15
102774,15
145713,15
320459,15
145786,15
294745,15
10177,15
97940,15
10188,15
294690,15
294627,15
294625,15
63225,15
10229,15
102825,15
63217,15
10274,15
146207,15
146214,15
146259,15
82119,15
63114,15
63111,15
63090,15
63087,15
63065,15
10409,15
294288,15
10418,15
63050,15
294259,15
146660,15
146661,15
146664,15
146696,15
294175,15
294160,15
82150,15
63009,15
102930,15
294152,15
294150,15
146871,15
294140,15
10472,15
3387,15
147007,15
10486,15
320424,15
147035,15
62991,15
293997,15
102942,15
147078,15
62981,15
62978,15
147105,15
147112,15
62948,15
320400,15
147187,15
147195,15
10519,15
147204,15
147265,15
147280,15
147282,15
62907,15
102956,15
62900,15
62879,15
147368,15
293861,15
10621,15
293808,15
62832,15
147504,15
147511,15
10644,15
293794,15
525,15
320391,15
147628,15
293694,15
293689,15
147729,15
62743,15
293674,15
147777,15
293669,15
79022,15
293654,15
147865,15
10694,15
147870,15
147872,15
147896,15
293537,15
147979,15
293504,15
148072,15
293469,15
148101,15
62613,15
79014,15
293436,15
312885,15
148191,15
3360,15
148309,15
148330,15
148339,15
62587,15
320382,15
93927,15
148456,15
293310,15
293279,15
293269,15
293262,15
293185,15
148592,15
62561,15
103137,15
10817,15
293137,15
148714,15
293121,15
293064,15
312926,15
293018,15
148852,15
148853,15
93925,15
93920,15
148944,15
62439,15
292937,15
292934,15
292931,15
149092,15
292884,15
10882,15
149148,15
82190,15
78950,15
149222,15
10920,15
149290,15
149335,15
149356,15
292744,15
10930,15
149437,15
10993,15
11018,15
93859,15
11028,15
292614,15
149630,15
62134,15
62131,15
149659,15
149660,15
11065,15
292527,15
149672,15
97983,15
312989,15
149714,15
11074,15
103302,15
292466,15
149825,15
78861,15
149846,15
149886,15
11137,15
292382,15
62029,15
150030,15
292256,15
292234,15
150068,15
150083,15
62017,15
150102,15
150147,15
150150,15
150165,15
292126,15
93808,15
130,15
150319,15
150373,15
150386,15
3323,15
61847,15
310191,15
292043,15
150434,15
61829,15
61812,15
292019,15
150567,15
61803,15
150626,15
150653,15
103426,15
3297,15
291993,15
61768,15
97992,15
291949,15
103440,15
150812,15
150832,15
11331,15
150859,15
150860,15
150865,15
291827,15
291814,15
291774,15
150993,15
150998,15
11366,15
291609,15
61648,15
313074,15
151220,15
151232,15
291558,15
61541,15
151360,15
82208,15
291464,15
565,15
93733,15
151440,15
291449,15
151443,15
291411,15
291399,15
61501,15
61494,15
61489,15
151557,15
61442,15
291325,15
96935,15
151721,15
61422,15
11451,15
151788,15
61416,15
11454,15
320239,15
61376,15
151954,15
152017,15
152162,15
152187,15
152190,15
61275,15
291115,15
61274,15
152253,15
4432,15
152337,15
152375,15
61217,15
61179,15
152394,15
291048,15
313145,15
103663,15
152402,15
320225,15
291022,15
152443,15
152478,15
152523,15
61136,15
290945,15
290883,15
152658,15
11592,15
152675,15
152679,15
152690,15
11615,15
93635,15
290827,15
11619,15
290727,15
152864,15
103709,15
152884,15
11624,15
290710,15
152988,15
290698,15
153021,15
153043,15
60965,15
153072,15
153116,15
78753,15
290594,15
153164,15
98080,15
153298,15
290551,15
290546,15
11673,15
60727,15
103761,15
290464,15
60718,15
153549,15
153565,15
60700,15
103774,15
290377,15
60651,15
153679,15
60633,15
290339,15
60626,15
103828,15
153919,15
153927,15
290269,15
153954,15
153972,15
153975,15
60586,15
153991,15
290239,15
154023,15
290238,15
154074,15
103865,15
154104,15
154125,15
290194,15
290187,15
313249,15
11825,15
154223,15
103878,15
11831,15
154281,15
154315,15
290119,15
290116,15
290115,15
154365,15
290101,15
11838,15
290054,15
154449,15
154453,15
154523,15
154529,15
154564,15
154580,15
289980,15
11869,15
289950,15
154644,15
154646,15
60406,15
289891,15
154792,15
60392,15
60362,15
154833,15
154838,15
78650,15
320117,15
82276,15
60352,15
154888,15
320115,15
103982,15
154961,15
313293,15
155003,15
60259,15
155041,15
60202,15
60172,15
155166,15
155196,15
155198,15
289613,15
155263,15
96895,15
12046,15
155344,15
155361,15
155389,15
155433,15
155438,15
12077,15
155469,15
289468,15
155522,15
155527,15
289446,15
155641,15
289426,15
59968,15
155654,15
155735,15
289344,15
155793,15
93459,15
289245,15
289240,15
155920,15
155937,15
59854,15
289203,15
59842,15
156061,15
59837,15
156085,15
289165,15
289150,15
156107,15
47,15
59808,15
12148,15
289115,15
78607,15
59781,15
156295,15
156308,15
156428,15
156465,15
310715,15
288949,15
156571,15
156605,15
156607,15
59753,15
59751,15
12272,15
288884,15
156714,15
156720,15
313377,15
59708,15
12302,15
320090,15
288748,15
156904,15
156949,15
59617,15
156997,15
82306,15
59606,15
157038,15
59578,15
288628,15
157099,15
157174,15
157223,15
12369,15
157252,15
157265,15
157297,15
157303,15
157381,15
93388,15
288482,15
157458,15
288439,15
157491,15
313393,15
313394,15
157642,15
59394,15
82309,15
157839,15
288290,15
104264,15
157907,15
288188,15
59342,15
158063,15
288118,15
158110,15
12513,15
158123,15
288092,15
158139,15
12518,15
288081,15
288050,15
78567,15
59269,15
158212,15
288041,15
158240,15
158268,15
158285,15
78553,15
93348,15
288004,15
287989,15
287953,15
287919,15
158476,15
287891,15
59190,15
59183,15
59174,15
287883,15
320019,15
59112,15
158729,15
12702,15
158851,15
158867,15
93256,15
158879,15
158916,15
59002,15
158969,15
695,15
98155,15
58998,15
58996,15
58991,15
93251,15
159125,15
159159,15
159184,15
159185,15
287424,15
93235,15
159241,15
58919,15
159249,15
58854,15
287333,15
58850,15
159385,15
159522,15
287228,15
58711,15
159570,15
287207,15
313493,15
96888,15
287151,15
58622,15
104501,15
287045,15
12885,15
159864,15
159892,15
159921,15
286978,15
104525,15
160036,15
160037,15
3140,15
82360,15
160078,15
286894,15
160141,15
78525,15
104562,15
286848,15
12971,15
3123,15
286797,15
160261,15
160274,15
12977,15
160393,15
160406,15
93194,15
160438,15
93186,15
160528,15
160580,15
93157,15
160610,15
286668,15
160636,15
286667,15
58347,15
160716,15
286593,15
160769,15
58323,15
160799,15
93136,15
13120,15
160904,15
160915,15
286447,15
160999,15
161035,15
161064,15
161065,15
161116,15
161228,15
286282,15
58214,15
161258,15
161375,15
58179,15
58175,15
161413,15
58145,15
319916,15
286211,15
161475,15
161479,15
161488,15
78471,15
13178,15
286098,15
286082,15
161639,15
286061,15
58051,15
13195,15
161704,15
13215,15
286036,15
286009,15
286003,15
161802,15
285947,15
161815,15
57929,15
285887,15
285886,15
161907,15
285816,15
161943,15
285798,15
13334,15
57848,15
57839,15
3067,15
104776,15
162051,15
285644,15
162102,15
162152,15
162196,15
162215,15
285591,15
162261,15
57732,15
162297,15
285552,15
310128,15
285427,15
13462,15
162507,15
57582,15
162544,15
57545,15
98220,15
57515,15
162611,15
93029,15
162637,15
162657,15
285351,15
57428,15
162757,15
313655,15
162877,15
162911,15
162945,15
319885,15
3056,15
285141,15
57348,15
162961,15
162965,15
57337,15
78404,15
163126,15
285048,15
163133,15
163143,15
285004,15
285002,15
13560,15
57235,15
284976,15
163251,15
57205,15
284936,15
57183,15
163357,15
78394,15
104915,15
163459,15
284849,15
163501,15
163506,15
92946,15
57095,15
163584,15
57049,15
96815,15
284714,15
284674,15
733,15
13705,15
163671,15
163673,15
319834,15
57007,15
284583,15
163748,15
163766,15
163788,15
13822,15
56916,15
163865,15
56915,15
163934,15
284467,15
92876,15
310124,15
164020,15
164037,15
284364,15
56858,15
164093,15
13866,15
56789,15
284234,15
284223,15
92836,15
284173,15
319826,15
164412,15
56727,15
56708,15
92785,15
164573,15
284062,15
164610,15
319822,15
164663,15
164672,15
82518,15
283979,15
56616,15
283952,15
164750,15
164754,15
56599,15
164780,15
164784,15
283901,15
164801,15
164810,15
283889,15
14060,15
105038,15
283824,15
283804,15
56560,15
164918,15
56536,15
164963,15
164969,15
283783,15
14080,15
165003,15
165028,15
165035,15
283716,15
56431,15
283693,15
283676,15
56409,15
165308,15
165313,15
313734,15
56367,15
14197,15
14207,15
105094,15
105105,15
165488,15
56293,15
283467,15
92721,15
283460,15
283412,15
283385,15
78310,15
165734,15
56189,15
78289,15
14266,15
165912,15
165914,15
283281,15
283269,15
746,15
166037,15
166116,15
166131,15
166133,15
166229,15
166244,15
283122,15
78257,15
166260,15
283099,15
283096,15
105224,15
283082,15
98255,15
55980,15
313823,15
92674,15
55968,15
283011,15
283006,15
166612,15
166623,15
282937,15
282915,15
166717,15
14366,15
55895,15
282811,15
166939,15
282802,15
55843,15
92622,15
167014,15
167031,15
282729,15
167049,15
282722,15
167091,15
14396,15
282660,15
282650,15
167141,15
167214,15
282598,15
167228,15
282571,15
14420,15
167289,15
105287,15
55755,15
167361,15
167400,15
167487,15
14469,15
282402,15
167535,15
167547,15
282365,15
105339,15
55662,15
167609,15
282338,15
282267,15
167648,15
282249,15
167674,15
282247,15
282231,15
167757,15
55615,15
167856,15
282161,15
167887,15
98277,15
78226,15
282125,15
167954,15
55523,15
78220,15
282044,15
168081,15
55434,15
282009,15
281986,15
281936,15
55390,15
168327,15
281912,15
281903,15
281902,15
78203,15
313939,15
55366,15
168389,15
168400,15
168403,15
168404,15
55355,15
168442,15
55327,15
55321,15
168520,15
168542,15
281765,15
281749,15
14742,15
14762,15
14766,15
168736,15
14775,15
281661,15
168847,15
281599,15
168859,15
168865,15
168868,15
168871,15
281572,15
168920,15
168921,15
78186,15
281483,15
281478,15
82639,15
169192,15
55134,15
169299,15
169325,15
169330,15
169335,15
55108,15
169387,15
281342,15
14919,15
105487,15
55088,15
55046,15
281223,15
281172,15
281165,15
281147,15
105504,15
55029,15
169670,15
54978,15
169769,15
92442,15
169803,15
98283,15
281101,15
789,15
169874,15
54886,15
169962,15
170031,15
280954,15
170071,15
170100,15
280916,15
82667,15
170158,15
280821,15
54841,15
170205,15
280775,15
170343,15
170361,15
170371,15
170377,15
170408,15
54717,15
15131,15
280637,15
15149,15
280607,15
54662,15
170623,15
105717,15
170642,15
15162,15
15169,15
170770,15
54613,15
170790,15
54603,15
280455,15
54601,15
170879,15
280432,15
170888,15
54595,15
54589,15
170959,15
54565,15
170989,15
171020,15
280340,15
54522,15
171109,15
171113,15
171131,15
171132,15
280278,15
280250,15
280238,15
171173,15
54487,15
171180,15
314078,15
280203,15
54457,15
2875,15
105804,15
280202,15
54439,15
105829,15
82674,15
78079,15
280079,15
54388,15
171566,15
280016,15
54350,15
54334,15
171687,15
171709,15
171712,15
171728,15
105854,15
171830,15
314129,15
54316,15
92352,15
78066,15
54277,15
279894,15
105887,15
172061,15
172070,15
105900,15
172180,15
172339,15
172474,15
172505,15
15385,15
172544,15
53984,15
172598,15
105935,15
314195,15
172632,15
172754,15
53927,15
172812,15
279470,15
172866,15
279444,15
172926,15
172933,15
92291,15
172970,15
172986,15
314245,15
53871,15
53832,15
98299,15
173123,15
15479,15
279326,15
92290,15
173170,15
173174,15
15517,15
833,15
173306,15
279180,15
173330,15
173351,15
173363,15
15526,15
279131,15
173492,15
53638,15
319605,15
82763,15
77998,15
15536,15
173655,15
53513,15
173723,15
278914,15
278911,15
173808,15
278876,15
278873,15
173832,15
278850,15
173848,15
15635,15
173876,15
173885,15
98310,15
15637,15
15648,15
278755,15
278747,15
278723,15
174049,15
278702,15
278698,15
174135,15
53325,15
278583,15
174214,15
278461,15
174301,15
278449,15
278445,15
174362,15
82764,15
92221,15
278389,15
53193,15
174475,15
53142,15
174535,15
174554,15
106194,15
278267,15
174666,15
53086,15
53082,15
174765,15
174770,15
174843,15
278180,15
53040,15
53035,15
53034,15
106223,15
174915,15
174930,15
4115,15
53024,15
314325,15
53010,15
278076,15
175082,15
52970,15
278017,15
277997,15
175183,15
175187,15
106242,15
2817,15
52902,15
92180,15
277890,15
314345,15
15988,15
277876,15
175437,15
52833,15
52831,15
175526,15
16057,15
175754,15
175796,15
277660,15
52731,15
175828,15
175848,15
52709,15
175917,15
92162,15
175930,15
106296,15
175959,15
16165,15
277613,15
176011,15
277593,15
176026,15
52638,15
176074,15
277558,15
277541,15
106328,15
176136,15
319519,15
52591,15
52576,15
277508,15
16244,15
176242,15
176257,15
277419,15
176316,15
52519,15
176344,15
277349,15
16261,15
96727,15
176384,15
176391,15
52413,15
52403,15
176513,15
277233,15
176538,15
277211,15
176547,15
277209,15
277166,15
277122,15
176661,15
176696,15
176724,15
176727,15
176748,15
176767,15
4505,15
176805,15
52282,15
176863,15
52262,15
106401,15
176909,15
92095,15
52198,15
52193,15
276989,15
106437,15
81196,15
16434,15
52071,15
177239,15
177275,15
276833,15
51981,15
177311,15
177377,15
276791,15
16472,15
177467,15
276748,15
177595,15
177643,15
177734,15
77810,15
276617,15
177809,15
314478,15
51824,15
16621,15
178018,15
178184,15
51723,15
276419,15
81200,15
178257,15
2741,15
869,15
91969,15
276365,15
51703,15
276356,15
51661,15
178379,15
178408,15
276292,15
106548,15
178533,15
178543,15
16735,15
51622,15
321662,15
178663,15
51575,15
178703,15
51533,15
51524,15
51500,15
178744,15
51492,15
319434,15
178877,15
178911,15
178931,15
178935,15
314536,15
319433,15
276024,15
16834,15
179159,15
179163,15
106617,15
275901,15
275883,15
51409,15
179323,15
179325,15
179326,15
106626,15
98383,15
179501,15
179510,15
275626,15
179529,15
179592,15
179646,15
179649,15
179655,15
179711,15
179724,15
179781,15
275463,15
179868,15
275450,15
179914,15
17098,15
17115,15
51171,15
275370,15
275336,15
17170,15
275266,15
180057,15
314585,15
180173,15
275195,15
310823,15
80560,15
51013,15
180398,15
50992,15
275102,15
106762,15
180496,15
180558,15
275019,15
180642,15
180655,15
98447,15
274939,15
180729,15
180776,15
180788,15
106833,15
50874,15
274872,15
274792,15
180994,15
274772,15
274755,15
50794,15
181095,15
181123,15
50765,15
50757,15
181164,15
181169,15
181170,15
274636,15
876,15
274604,15
181251,15
106884,15
106887,15
181316,15
181376,15
50593,15
2679,15
77654,15
274478,15
181497,15
96697,15
50524,15
274425,15
274421,15
17429,15
274356,15
181727,15
181773,15
274313,15
50407,15
50377,15
314719,15
182041,15
17448,15
274210,15
182118,15
182141,15
182158,15
274167,15
274166,15
17459,15
91823,15
274160,15
182279,15
182353,15
274117,15
50197,15
182382,15
274092,15
182535,15
182537,15
273960,15
50152,15
182610,15
182612,15
50146,15
91777,15
887,15
182692,15
50141,15
182695,15
273914,15
182738,15
314756,15
182788,15
273886,15
273885,15
82870,15
182887,15
50090,15
273854,15
273829,15
50041,15
183008,15
50018,15
273746,15
273732,15
273720,15
273700,15
183182,15
183184,15
183192,15
49946,15
273668,15
183297,15
49914,15
49905,15
183325,15
183335,15
183351,15
273617,15
911,15
273608,15
183507,15
183547,15
183575,15
273506,15
273496,15
273473,15
183734,15
49833,15
273472,15
183783,15
17612,15
49818,15
81212,15
183885,15
183897,15
273374,15
314813,15
273312,15
107108,15
273280,15
273268,15
49698,15
49677,15
107140,15
184272,15
184293,15
273168,15
17770,15
273113,15
49584,15
314823,15
184424,15
77526,15
49564,15
184540,15
184550,15
49563,15
49548,15
184596,15
184604,15
273036,15
273006,15
272973,15
49520,15
184763,15
49511,15
77504,15
184778,15
184797,15
184814,15
49501,15
184840,15
17842,15
49474,15
184934,15
184935,15
82922,15
77473,15
272874,15
185095,15
17913,15
49416,15
185172,15
17916,15
185178,15
185195,15
272815,15
185255,15
91602,15
18042,15
82948,15
185406,15
272615,15
272596,15
49343,15
77459,15
272581,15
272535,15
272520,15
185604,15
272500,15
185636,15
18110,15
272491,15
185710,15
314920,15
185718,15
49228,15
272461,15
49216,15
49212,15
272436,15
272425,15
185813,15
272419,15
185847,15
272358,15
272347,15
49140,15
185966,15
185975,15
18133,15
272264,15
272242,15
49084,15
18206,15
186094,15
272211,15
272206,15
272129,15
272112,15
186275,15
48955,15
186352,15
272043,15
18266,15
272016,15
271999,15
271998,15
107405,15
271986,15
271965,15
271950,15
91529,15
314987,15
48830,15
186656,15
271905,15
271902,15
48803,15
186750,15
186761,15
271829,15
96678,15
319271,15
271791,15
186808,15
48750,15
271787,15
18475,15
107433,15
77388,15
186917,15
18506,15
186930,15
186949,15
186986,15
186997,15
48708,15
271696,15
91478,15
48648,15
187138,15
321739,15
271660,15
271657,15
187196,15
319224,15
187301,15
107490,15
187345,15
48530,15
187406,15
187432,15
18610,15
310850,15
271497,15
271472,15
187476,15
18637,15
271358,15
48476,15
18672,15
107536,15
271285,15
48456,15
18721,15
319209,15
187800,15
187838,15
271108,15
187956,15
271073,15
188047,15
271031,15
188146,15
188171,15
188208,15
188210,15
48170,15
188264,15
270897,15
107647,15
48145,15
188301,15
48143,15
188335,15
188341,15
188366,15
48088,15
270709,15
48054,15
188551,15
188630,15
77254,15
188696,15
188708,15
188715,15
188735,15
47990,15
188847,15
270499,15
315139,15
270493,15
188944,15
188960,15
107746,15
47954,15
188997,15
270492,15
47936,15
189044,15
270484,15
270479,15
189091,15
189125,15
189143,15
189149,15
189217,15
107770,15
315156,15
315169,15
270344,15
319145,15
270249,15
189487,15
270248,15
270188,15
189576,15
47652,15
189647,15
107822,15
189737,15
270074,15
270061,15
315194,15
270058,15
270037,15
189839,15
189857,15
269942,15
269937,15
47585,15
19091,15
189967,15
189968,15
189984,15
189993,15
269912,15
269895,15
190121,15
269885,15
190141,15
269878,15
47511,15
190212,15
190223,15
190232,15
190248,15
77195,15
107883,15
47463,15
269802,15
190525,15
269693,15
190568,15
190582,15
190597,15
190618,15
47364,15
190720,15
190728,15
269641,15
190779,15
269638,15
269628,15
190797,15
190827,15
190844,15
190878,15
19163,15
319123,15
269565,15
190908,15
269547,15
269529,15
191005,15
269471,15
269459,15
19171,15
19209,15
269425,15
47195,15
191190,15
47183,15
91198,15
107974,15
191280,15
19249,15
191318,15
191327,15
47133,15
191350,15
269339,15
191404,15
191421,15
47115,15
269322,15
191536,15
83066,15
191600,15
47054,15
19358,15
191709,15
191715,15
19385,15
269119,15
191859,15
269084,15
108070,15
191946,15
191952,15
91143,15
91140,15
192018,15
46916,15
268887,15
19470,15
268841,15
192223,15
19536,15
46788,15
19548,15
192355,15
268768,15
192373,15
192394,15
268756,15
46767,15
319108,15
268706,15
192529,15
192558,15
46704,15
46678,15
77133,15
46674,15
192764,15
19644,15
108150,15
192810,15
83101,15
46581,15
192926,15
108208,15
193066,15
46540,15
268289,15
19729,15
193127,15
193146,15
46516,15
108221,15
46473,15
193327,15
108228,15
193382,15
268059,15
193410,15
319091,15
19816,15
108255,15
193501,15
193503,15
46305,15
319090,15
46300,15
267988,15
267833,15
193776,15
46246,15
193867,15
4089,15
267726,15
193970,15
193974,15
193976,15
194080,15
46110,15
267659,15
194127,15
2377,15
267580,15
194180,15
194292,15
77090,15
194307,15
194322,15
267492,15
194333,15
194381,15
19964,15
46013,15
46012,15
19969,15
267427,15
77078,15
19987,15
20035,15
310897,15
194460,15
46005,15
45985,15
194630,15
194636,15
194654,15
267256,15
90945,15
267241,15
194807,15
194809,15
108426,15
20056,15
194845,15
108427,15
45908,15
315400,15
194921,15
195039,15
195137,15
267066,15
20188,15
267048,15
267016,15
315403,15
267005,15
20244,15
108460,15
266963,15
195418,15
45735,15
98638,15
266930,15
266928,15
310000,15
195502,15
195542,15
195548,15
266884,15
266847,15
195580,15
195588,15
45667,15
195631,15
45658,15
20373,15
45650,15
108510,15
266742,15
266721,15
45640,15
195883,15
266654,15
195984,15
20408,15
196052,15
196065,15
108536,15
196131,15
196139,15
108551,15
90881,15
108560,15
196205,15
315459,15
45416,15
196359,15
196367,15
266464,15
196381,15
45390,15
318989,15
45354,15
45336,15
266412,15
196524,15
196545,15
20539,15
315465,15
196691,15
266310,15
266303,15
108638,15
266282,15
90813,15
266186,15
196907,15
45170,15
266091,15
45132,15
266057,15
266029,15
90812,15
45084,15
90774,15
20598,15
45048,15
20641,15
1030,15
83201,15
20652,15
45015,15
20726,15
20767,15
265704,15
265703,15
197531,15
310926,15
265662,15
90721,15
197619,15
20807,15
197791,15
265542,15
197820,15
20874,15
97400,15
197874,15
197904,15
265457,15
108763,15
197940,15
197952,15
197954,15
108803,15
44777,15
198128,15
198180,15
108819,15
265337,15
198266,15
198296,15
265314,15
265262,15
265257,15
265256,15
198405,15
21010,15
76909,15
198453,15
198482,15
21048,15
198591,15
198620,15
265159,15
76908,15
44656,15
21058,15
44621,15
198704,15
198709,15
198710,15
265026,15
315627,15
21139,15
108862,15
198902,15
198921,15
44543,15
44542,15
4354,15
199009,15
199030,15
21191,15
199114,15
264870,15
108919,15
199125,15
264852,15
264849,15
90571,15
199259,15
264808,15
76858,15
44384,15
44377,15
264620,15
264606,15
199581,15
199582,15
96538,15
44277,15
264470,15
199822,15
199852,15
264414,15
199868,15
76854,15
264404,15
199941,15
264395,15
21316,15
199980,15
199984,15
264358,15
264343,15
108997,15
264327,15
200065,15
200131,15
200158,15
44146,15
200265,15
200286,15
200297,15
21340,15
200341,15
264212,15
109003,15
200363,15
200371,15
200389,15
21388,15
44077,15
90523,15
200471,15
83275,15
200614,15
315731,15
109031,15
200687,15
263960,15
263933,15
263932,15
43883,15
200862,15
43852,15
43848,15
2294,15
263868,15
109078,15
263802,15
263776,15
43782,15
21501,15
201012,15
43761,15
201037,15
98683,15
263753,15
201072,15
263720,15
201091,15
201144,15
201163,15
21528,15
201204,15
201221,15
263683,15
43703,15
21603,15
201407,15
90493,15
201464,15
263509,15
201599,15
201628,15
201637,15
21680,15
263462,15
201817,15
263447,15
43576,15
201833,15
201860,15
263434,15
201886,15
43551,15
201939,15
98691,15
315789,15
201997,15
202030,15
263318,15
202083,15
43508,15
202199,15
202216,15
202217,15
263210,15
263207,15
43436,15
21865,15
202356,15
90456,15
202453,15
202502,15
90447,15
202571,15
202656,15
21949,15
202690,15
263092,15
263067,15
202759,15
263048,15
22000,15
202852,15
263018,15
202904,15
262989,15
109314,15
203001,15
315862,15
43249,15
90422,15
90415,15
43189,15
203122,15
1066,15
203150,15
262892,15
81312,15
203207,15
43166,15
203267,15
43138,15
262821,15
22116,15
203341,15
262742,15
203413,15
203431,15
203508,15
262617,15
262568,15
43023,15
203652,15
203662,15
203705,15
203844,15
203848,15
203911,15
262401,15
42864,15
262310,15
262305,15
109416,15
204043,15
204074,15
42813,15
42795,15
262246,15
262236,15
204237,15
262144,15
315903,15
42773,15
204300,15
262102,15
204355,15
109452,15
22445,15
204458,15
204468,15
109460,15
204496,15
262017,15
261965,15
261962,15
42600,15
204715,15
204724,15
315927,15
315929,15
261938,15
204825,15
204898,15
22492,15
42509,15
261850,15
205132,15
22559,15
261822,15
205211,15
42415,15
76653,15
318770,15
205307,15
109511,15
205378,15
205400,15
1080,15
205429,15
22647,15
261579,15
261576,15
205569,15
22720,15
261481,15
261429,15
1083,15
261408,15
205822,15
205857,15
315969,15
42277,15
42268,15
261376,15
205972,15
261362,15
83376,15
22780,15
206057,15
261330,15
42204,15
109619,15
261317,15
206142,15
42161,15
42152,15
261203,15
1086,15
261143,15
22838,15
109666,15
315989,15
206342,15
206347,15
90261,15
22853,15
22872,15
206459,15
206465,15
206473,15
206520,15
22875,15
261061,15
206565,15
206577,15
206621,15
315995,15
260960,15
1087,15
41925,15
206885,15
41888,15
207030,15
260827,15
207131,15
207133,15
90215,15
260702,15
23027,15
207260,15
207279,15
207331,15
260648,15
41735,15
207364,15
260625,15
41719,15
41704,15
207432,15
207441,15
207471,15
23051,15
207489,15
260559,15
207544,15
260557,15
207578,15
207620,15
207623,15
41620,15
260484,15
207755,15
260439,15
207894,15
23119,15
41457,15
207926,15
318725,15
23179,15
207984,15
207986,15
23183,15
208128,15
310978,15
41321,15
208238,15
41301,15
208255,15
260130,15
208306,15
208362,15
208400,15
208434,15
208442,15
260063,15
41256,15
316073,15
208591,15
208593,15
41203,15
208625,15
260007,15
41165,15
2163,15
41156,15
259944,15
41129,15
4319,15
208904,15
208921,15
259914,15
208952,15
208993,15
318689,15
76467,15
318684,15
90049,15
259808,15
259795,15
90048,15
259759,15
259744,15
209149,15
109906,15
41034,15
40997,15
40993,15
109938,15
40953,15
209242,15
209285,15
259623,15
90034,15
40869,15
23441,15
90031,15
209546,15
259580,15
209620,15
209656,15
40835,15
40802,15
209665,15
209675,15
40786,15
259517,15
209723,15
259505,15
209767,15
259472,15
40749,15
40726,15
40710,15
259401,15
40691,15
89998,15
210052,15
210071,15
318677,15
210118,15
316140,15
40639,15
23560,15
210162,15
210171,15
76408,15
210303,15
40610,15
40604,15
259284,15
210322,15
40573,15
259240,15
210404,15
89977,15
259176,15
40485,15
259141,15
210592,15
259105,15
210639,15
210660,15
259085,15
40434,15
259030,15
210749,15
210796,15
89941,15
89937,15
2135,15
258950,15
258933,15
258923,15
210970,15
258883,15
40326,15
2129,15
258838,15
40299,15
23754,15
211113,15
258814,15
110136,15
40290,15
211180,15
40244,15
258744,15
258728,15
40220,15
211417,15
211418,15
258666,15
258638,15
40168,15
211522,15
211551,15
211564,15
23801,15
258538,15
258531,15
211668,15
23819,15
40071,15
23828,15
40068,15
23858,15
39998,15
39991,15
258369,15
212046,15
212073,15
212089,15
89869,15
212164,15
89863,15
212193,15
23954,15
39903,15
39892,15
23960,15
212301,15
39884,15
258184,15
23964,15
212329,15
98822,15
316241,15
39855,15
24006,15
1187,15
24007,15
316274,15
212684,15
110266,15
257848,15
212697,15
212712,15
212714,15
110277,15
83486,15
96443,15
212796,15
24031,15
257793,15
212956,15
318594,15
212997,15
257690,15
257657,15
213107,15
213122,15
213131,15
213140,15
39690,15
213147,15
257638,15
213212,15
39652,15
213298,15
39641,15
213324,15
89808,15
213371,15
316286,15
257599,15
257558,15
213563,15
213567,15
213603,15
213620,15
213667,15
213674,15
39569,15
213689,15
257520,15
257514,15
257477,15
89768,15
213794,15
24162,15
257457,15
213832,15
213858,15
257430,15
213885,15
39493,15
257416,15
39486,15
257398,15
316354,15
214032,15
214057,15
214063,15
214077,15
257340,15
214157,15
39405,15
39401,15
257298,15
214188,15
257289,15
39392,15
214225,15
318589,15
257222,15
257177,15
39328,15
257127,15
214447,15
2003,15
39320,15
257106,15
39305,15
257045,15
257008,15
214610,15
110494,15
214716,15
39246,15
256962,15
321551,15
214795,15
316436,15
318572,15
316449,15
316458,15
256876,15
215002,15
215010,15
316470,15
24437,15
215133,15
89732,15
215223,15
215254,15
215262,15
110559,15
256675,15
39048,15
83507,15
256673,15
215306,15
215310,15
96389,15
215382,15
316474,15
215400,15
39009,15
256610,15
215467,15
38984,15
215513,15
256435,15
256426,15
215579,15
24591,15
215617,15
215635,15
256317,15
110620,15
24596,15
215761,15
256182,15
256173,15
215841,15
38854,15
256144,15
215938,15
89676,15
256137,15
215982,15
110674,15
89656,15
256127,15
216003,15
256120,15
256113,15
89625,15
216096,15
38788,15
110722,15
1223,15
216159,15
89589,15
110732,15
255991,15
38782,15
